gene	ko	module	module_name	path	product_ids	product_names	substrate_ids	substrate_names
aspartate aminotransferase [EC:2.6.1.1] [RN:R00355]	K14455	M00171	C4-dicarboxylic acid cycle, NAD - malic enzyme type	2,0	C00036	Oxaloacetate	C00049	L-Aspartate
malate dehydrogenase [EC:1.1.1.37] [RN:R00342]	K00025	M00171	C4-dicarboxylic acid cycle, NAD - malic enzyme type	3,0	C00149	(S)-Malate	C00036	Oxaloacetate
malate dehydrogenase [EC:1.1.1.37] [RN:R00342]	K00026	M00171	C4-dicarboxylic acid cycle, NAD - malic enzyme type	3,1	C00149	(S)-Malate	C00036	Oxaloacetate
malate dehydrogenase (decarboxylating) [EC:1.1.1.39] [RN:R00214]	K00028	M00171	C4-dicarboxylic acid cycle, NAD - malic enzyme type	4,0	C00022,C00011	Pyruvate,CO2	C00149	(S)-Malate
alanine transaminase [EC:2.6.1.2] [RN:R00258]	K00814	M00171	C4-dicarboxylic acid cycle, NAD - malic enzyme type	5,0	C00022	Pyruvate	C00041	L-Alanine
glutamate--glyoxylate aminotransferase [EC:2.6.1.2] [RN:R00258]	K14272	M00171	C4-dicarboxylic acid cycle, NAD - malic enzyme type	5,1	C00022	Pyruvate	C00041	L-Alanine
pyruvate,orthophosphate dikinase [EC:2.7.9.1] [RN:R00206]	K01006	M00171	C4-dicarboxylic acid cycle, NAD - malic enzyme type	6,0	C00074	Phosphoenolpyruvate	C00022	Pyruvate
phosphoenolpyruvate carboxylase [EC:4.1.1.31] [RN:R00345]	K01595	M00172	C4-dicarboxylic acid cycle, NADP - malic enzyme type	0,0	C00036	Oxaloacetate	C00074	Phosphoenolpyruvate
malate dehydrogenase (NADP+) [EC:1.1.1.82] [RN:R00343]	K00051	M00172	C4-dicarboxylic acid cycle, NADP - malic enzyme type	1,0	C00149	(S)-Malate	C00036	Oxaloacetate
malate dehydrogenase (oxaloacetate-decarboxylating)(NADP+) [EC:1.1.1.40] [RN:R00216]	K00029	M00172	C4-dicarboxylic acid cycle, NADP - malic enzyme type	2,0	C00022,C00011	Pyruvate,CO2	C00149	(S)-Malate
pyruvate,orthophosphate dikinase [EC:2.7.9.1] [RN:R00206]	K01006	M00172	C4-dicarboxylic acid cycle, NADP - malic enzyme type	3,0	C00074	Phosphoenolpyruvate	C00022	Pyruvate
pyruvate:ferredoxin oxidoreductase [EC:1.2.7.1] [RN:R01196]	K00169	M00173	Reductive citrate cycle (Arnon-Buchanan cycle)	0,0	C00022	Pyruvate	C00024	Acetyl-CoA
pyruvate:ferredoxin oxidoreductase [EC:1.2.7.1] [RN:R01196]	K00170	M00173	Reductive citrate cycle (Arnon-Buchanan cycle)	0,0	C00022	Pyruvate	C00024	Acetyl-CoA
pyruvate:ferredoxin oxidoreductase [EC:1.2.7.1] [RN:R01196]	K00171	M00173	Reductive citrate cycle (Arnon-Buchanan cycle)	0,0	C00022	Pyruvate	C00024	Acetyl-CoA
pyruvate:ferredoxin oxidoreductase [EC:1.2.7.1] [RN:R01196]	K00172	M00173	Reductive citrate cycle (Arnon-Buchanan cycle)	0,0	C00022	Pyruvate	C00024	Acetyl-CoA
pyruvate-ferredoxin/flavodoxin oxidoreductase [EC:1.2.7.1 1.2.7.-] [RN:R01196 R10866]	K03737	M00173	Reductive citrate cycle (Arnon-Buchanan cycle)	0,1	C00022	Pyruvate	C00024	Acetyl-CoA
pyruvate,water dikinase [EC:2.7.9.2] [RN:R00199]	K01007	M00173	Reductive citrate cycle (Arnon-Buchanan cycle)	1,0,0,0	C00074	Phosphoenolpyruvate	C00022	Pyruvate
pyruvate,orthophosphate dikinase [EC:2.7.9.1] [RN:R00206]	K01006	M00173	Reductive citrate cycle (Arnon-Buchanan cycle)	1,0,0,1	C00074	Phosphoenolpyruvate	C00022	Pyruvate
phosphoenolpyruvate carboxylase [EC:4.1.1.31] [RN:R00345]	K01595	M00173	Reductive citrate cycle (Arnon-Buchanan cycle)	1,0,1,0	C00036	Oxaloacetate	C00074	Phosphoenolpyruvate
pyruvate carboxylase subunit A [EC:6.4.1.1] [RN:R00344]	K01959	M00173	Reductive citrate cycle (Arnon-Buchanan cycle)	1,1	C00036	Oxaloacetate	C00022	Pyruvate
pyruvate carboxylase subunit A [EC:6.4.1.1] [RN:R00344]	K01960	M00173	Reductive citrate cycle (Arnon-Buchanan cycle)	1,1	C00036	Oxaloacetate	C00022	Pyruvate
pyruvate carboxylase subunit A [EC:6.4.1.1] [RN:R00344]	K01958	M00173	Reductive citrate cycle (Arnon-Buchanan cycle)	1,2	C00036	Oxaloacetate	C00022	Pyruvate
malate dehydrogenase [EC:1.1.1.37] [RN:R00342]	K00024	M00173	Reductive citrate cycle (Arnon-Buchanan cycle)	2,0	C00149	(S)-Malate	C00036	Oxaloacetate
fumarate hydratase [EC:4.2.1.2] [RN:R01082]	K01676	M00173	Reductive citrate cycle (Arnon-Buchanan cycle)	3,0	C00122	Fumarate	C00149	(S)-Malate
fumarate hydratase [EC:4.2.1.2] [RN:R01082]	K01679	M00173	Reductive citrate cycle (Arnon-Buchanan cycle)	3,1	C00122	Fumarate	C00149	(S)-Malate
fumarate hydratase [EC:4.2.1.2] [RN:R01082]	K01677	M00173	Reductive citrate cycle (Arnon-Buchanan cycle)	3,2	C00122	Fumarate	C00149	(S)-Malate
fumarate hydratase [EC:4.2.1.2] [RN:R01082]	K01678	M00173	Reductive citrate cycle (Arnon-Buchanan cycle)	3,2	C00122	Fumarate	C00149	(S)-Malate
succinate dehydrogenase / fumarate reductase [EC:1.3.5.1 1.3.5.4] [RN:R02164]	K00239	M00173	Reductive citrate cycle (Arnon-Buchanan cycle)	4,0	C00042	Succinate	C00122	Fumarate
succinate dehydrogenase / fumarate reductase [EC:1.3.5.1 1.3.5.4] [RN:R02164]	K00240	M00173	Reductive citrate cycle (Arnon-Buchanan cycle)	4,0	C00042	Succinate	C00122	Fumarate
succinate dehydrogenase / fumarate reductase [EC:1.3.5.1 1.3.5.4] [RN:R02164]	K00241	M00173	Reductive citrate cycle (Arnon-Buchanan cycle)	4,0	C00042	Succinate	C00122	Fumarate
succinate dehydrogenase / fumarate reductase [EC:1.3.5.1 1.3.5.4] [RN:R02164]	K00242	M00173	Reductive citrate cycle (Arnon-Buchanan cycle)	4,0	C00042	Succinate	C00122	Fumarate
succinate dehydrogenase / fumarate reductase [EC:1.3.5.1 1.3.5.4] [RN:R02164]	K00244	M00173	Reductive citrate cycle (Arnon-Buchanan cycle)	4,1	C00042	Succinate	C00122	Fumarate
succinate dehydrogenase / fumarate reductase [EC:1.3.5.1 1.3.5.4] [RN:R02164]	K00245	M00173	Reductive citrate cycle (Arnon-Buchanan cycle)	4,1	C00042	Succinate	C00122	Fumarate
succinate dehydrogenase / fumarate reductase [EC:1.3.5.1 1.3.5.4] [RN:R02164]	K00246	M00173	Reductive citrate cycle (Arnon-Buchanan cycle)	4,1	C00042	Succinate	C00122	Fumarate
succinate dehydrogenase / fumarate reductase [EC:1.3.5.1 1.3.5.4] [RN:R02164]	K00247	M00173	Reductive citrate cycle (Arnon-Buchanan cycle)	4,1	C00042	Succinate	C00122	Fumarate
NADH-dependent fumarate reductase [EC:1.3.1.6] [RN:R00402]	K18556	M00173	Reductive citrate cycle (Arnon-Buchanan cycle)	4,2	C00042	Succinate	C00122	Fumarate
NADH-dependent fumarate reductase [EC:1.3.1.6] [RN:R00402]	K18557	M00173	Reductive citrate cycle (Arnon-Buchanan cycle)	4,2	C00042	Succinate	C00122	Fumarate
NADH-dependent fumarate reductase [EC:1.3.1.6] [RN:R00402]	K18558	M00173	Reductive citrate cycle (Arnon-Buchanan cycle)	4,2	C00042	Succinate	C00122	Fumarate
NADH-dependent fumarate reductase [EC:1.3.1.6] [RN:R00402]	K18559	M00173	Reductive citrate cycle (Arnon-Buchanan cycle)	4,2	C00042	Succinate	C00122	Fumarate
NADH-dependent fumarate reductase [EC:1.3.1.6] [RN:R00402]	K18560	M00173	Reductive citrate cycle (Arnon-Buchanan cycle)	4,2	C00042	Succinate	C00122	Fumarate
succinyl-CoA synthetase [EC:6.2.1.5] [RN:R00405]	K01902	M00173	Reductive citrate cycle (Arnon-Buchanan cycle)	5,0	C00091	Succinyl-CoA	C00042	Succinate
succinyl-CoA synthetase [EC:6.2.1.5] [RN:R00405]	K01903	M00173	Reductive citrate cycle (Arnon-Buchanan cycle)	5,0	C00091	Succinyl-CoA	C00042	Succinate
2-oxoglutarate:ferredoxin oxidoreductase [EC:1.2.7.3] [RN:R01197]	K00174	M00173	Reductive citrate cycle (Arnon-Buchanan cycle)	6,0	C00026	2-Oxoglutarate	C00091	Succinyl-CoA
2-oxoglutarate:ferredoxin oxidoreductase [EC:1.2.7.3] [RN:R01197]	K00175	M00173	Reductive citrate cycle (Arnon-Buchanan cycle)	6,0	C00026	2-Oxoglutarate	C00091	Succinyl-CoA
2-oxoglutarate:ferredoxin oxidoreductase [EC:1.2.7.3] [RN:R01197]	K00177	M00173	Reductive citrate cycle (Arnon-Buchanan cycle)	6,0	C00026	2-Oxoglutarate	C00091	Succinyl-CoA
2-oxoglutarate:ferredoxin oxidoreductase [EC:1.2.7.3] [RN:R01197]	K00176	M00173	Reductive citrate cycle (Arnon-Buchanan cycle)	6,0	C00026	2-Oxoglutarate	C00091	Succinyl-CoA
isocitrate dehydrogenase [EC:1.1.1.42] [RN:R00267]	K00031	M00173	Reductive citrate cycle (Arnon-Buchanan cycle)	7,0	C00311	Isocitrate	C00026	2-Oxoglutarate
aconitate hydratase [EC:4.2.1.3] [RN:R01900 R01325]	K01681	M00173	Reductive citrate cycle (Arnon-Buchanan cycle)	8,0	C00158	Citrate	C00417	cis-Aconitate
aconitate hydratase [EC:4.2.1.3] [RN:R01900 R01325]	K01682	M00173	Reductive citrate cycle (Arnon-Buchanan cycle)	8,1	C00158	Citrate	C00417	cis-Aconitate
ATP-citrate lyase [EC:2.3.3.8] [RN:R00352]	K15230	M00173	Reductive citrate cycle (Arnon-Buchanan cycle)	9,0	C00024	Acetyl-CoA	C00158	Citrate
ATP-citrate lyase [EC:2.3.3.8] [RN:R00352]	K15231	M00173	Reductive citrate cycle (Arnon-Buchanan cycle)	9,0	C00024	Acetyl-CoA	C00158	Citrate
citryl-CoA synthetase [EC:6.2.1.18] [RN:R01322]	K15232	M00173	Reductive citrate cycle (Arnon-Buchanan cycle)	9,1,0,0	C00566	(3S)-Citryl-CoA	C00158	Citrate
citryl-CoA synthetase [EC:6.2.1.18] [RN:R01322]	K15233	M00173	Reductive citrate cycle (Arnon-Buchanan cycle)	9,1,0,0	C00566	(3S)-Citryl-CoA	C00158	Citrate
citryl-CoA lyase [EC:4.1.3.34] [RN:R00354]	K15234	M00173	Reductive citrate cycle (Arnon-Buchanan cycle)	9,1,1,0	C00036,C00024	Oxaloacetate,Acetyl-CoA	C00566	(3S)-Citryl-CoA
methane/ammonia monooxygenase [EC:1.14.18.3] [RN:R09518]	K10944	M00174	Methane oxidation, methanotroph, methane => formaldehyde	0,0	C00132	Methanol	C01438	Methane
methane/ammonia monooxygenase [EC:1.14.18.3] [RN:R09518]	K10945	M00174	Methane oxidation, methanotroph, methane => formaldehyde	0,0	C00132	Methanol	C01438	Methane
methane/ammonia monooxygenase [EC:1.14.18.3] [RN:R09518]	K10946	M00174	Methane oxidation, methanotroph, methane => formaldehyde	0,0	C00132	Methanol	C01438	Methane
methane monooxygenase component A [EC:1.14.13.25] [RN:R01142]	K16157	M00174	Methane oxidation, methanotroph, methane => formaldehyde	0,1	C00132	Methanol	C01438	Methane
methane monooxygenase component A [EC:1.14.13.25] [RN:R01142]	K16158	M00174	Methane oxidation, methanotroph, methane => formaldehyde	0,1	C00132	Methanol	C01438	Methane
methane monooxygenase component A [EC:1.14.13.25] [RN:R01142]	K16159	M00174	Methane oxidation, methanotroph, methane => formaldehyde	0,1	C00132	Methanol	C01438	Methane
methane monooxygenase regulatory protein B [RN:R01142]	K16160	M00174	Methane oxidation, methanotroph, methane => formaldehyde	0,1	C00132	Methanol	C01438	Methane
methane monooxygenase component C [EC:1.14.13.25] [RN:R01142]	K16161	M00174	Methane oxidation, methanotroph, methane => formaldehyde	0,1	C00132	Methanol	C01438	Methane
methane monooxygenase component D [RN:R01142]	K16162	M00174	Methane oxidation, methanotroph, methane => formaldehyde	0,1	C00132	Methanol	C01438	Methane
methanol dehydrogenase [EC:1.1.2.7] [RN:R01146]	K14028	M00174	Methane oxidation, methanotroph, methane => formaldehyde	1,0	C00067	Formaldehyde	C00132	Methanol
methanol dehydrogenase [EC:1.1.2.7] [RN:R01146]	K14029	M00174	Methane oxidation, methanotroph, methane => formaldehyde	1,0	C00067	Formaldehyde	C00132	Methanol
alcohol oxidase [EC:1.1.3.13] [RN:R00608]	K17066	M00174	Methane oxidation, methanotroph, methane => formaldehyde	1,1	C00067	Formaldehyde	C00132	Methanol
nitrogenase iron protein [RN:R05185]	K02588	M00175	Nitrogen fixation, nitrogen => ammonia	0,0	C00014	Ammonia	C00697	Nitrogen
nitrogenase molybdenum-iron protein [EC:1.18.6.1] [RN:R05185]	K02586	M00175	Nitrogen fixation, nitrogen => ammonia	0,0	C00014	Ammonia	C00697	Nitrogen
nitrogenase molybdenum-iron protein [EC:1.18.6.1] [RN:R05185]	K02591	M00175	Nitrogen fixation, nitrogen => ammonia	0,0	C00014	Ammonia	C00697	Nitrogen
nitrogenase delta subunit [EC:1.18.6.1] [RN:R05185]	K00531	M00175	Nitrogen fixation, nitrogen => ammonia	0,0	C00014	Ammonia	C00697	Nitrogen
vanadium-dependent nitrogenase [EC:1.18.6.2] [RN:R12084]	K22896	M00175	Nitrogen fixation, nitrogen => ammonia	0,1	C00014	Ammonia	C00697	Nitrogen
vanadium-dependent nitrogenase [EC:1.18.6.2] [RN:R12084]	K22897	M00175	Nitrogen fixation, nitrogen => ammonia	0,1	C00014	Ammonia	C00697	Nitrogen
vanadium nitrogenase delta subunit [EC:1.18.6.2] [RN:R12084]	K22898	M00175	Nitrogen fixation, nitrogen => ammonia	0,1	C00014	Ammonia	C00697	Nitrogen
vanadium nitrogenase iron protein [RN:R12084]	K22899	M00175	Nitrogen fixation, nitrogen => ammonia	0,1	C00014	Ammonia	C00697	Nitrogen
sulfate adenylyltransferase [EC:2.7.7.4] [RN:R00529]	K13811	M00176	Assimilatory sulfate reduction, sulfate => H2S	0,0	C00224	Adenylyl sulfate	C00059	Sulfate
sulfate adenylyltransferase [EC:2.7.7.4] [RN:R00529]	K00958	M00176	Assimilatory sulfate reduction, sulfate => H2S	0,1	C00224	Adenylyl sulfate	C00059	Sulfate
adenylylsulfate kinase [EC:2.7.1.25] [RN:R00509]	K00860	M00176	Assimilatory sulfate reduction, sulfate => H2S	0,1	C00053	3'-Phosphoadenylyl sulfate	C00224	Adenylyl sulfate
sulfate adenylyltransferase [EC:2.7.7.4] [RN:R00529]	K00955	M00176	Assimilatory sulfate reduction, sulfate => H2S	0,2	C00224	Adenylyl sulfate	C00059	Sulfate
sulfate adenylyltransferase [EC:2.7.7.4] [RN:R00529]	K00957	M00176	Assimilatory sulfate reduction, sulfate => H2S	0,2	C00224	Adenylyl sulfate	C00059	Sulfate
sulfate adenylyltransferase [EC:2.7.7.4] [RN:R00529]	K00956	M00176	Assimilatory sulfate reduction, sulfate => H2S	0,3	C00224	Adenylyl sulfate	C00059	Sulfate
sulfate adenylyltransferase [EC:2.7.7.4] [RN:R00529]	K00957	M00176	Assimilatory sulfate reduction, sulfate => H2S	0,3	C00224	Adenylyl sulfate	C00059	Sulfate
adenylylsulfate kinase [EC:2.7.1.25] [RN:R00509]	K00860	M00176	Assimilatory sulfate reduction, sulfate => H2S	0,3	C00053	3'-Phosphoadenylyl sulfate	C00224	Adenylyl sulfate
phosphoadenosine phosphosulfate reductase [EC:1.8.4.8] [RN:R02021]	K00390	M00176	Assimilatory sulfate reduction, sulfate => H2S	1,0	C00094	Sulfite	C00053	3'-Phosphoadenylyl sulfate
sulfite reductase (NADPH) [EC:1.8.1.2] [RN:R00858]	K00380	M00176	Assimilatory sulfate reduction, sulfate => H2S	2,0	C00283	Hydrogen sulfide	C00094	Sulfite
sulfite reductase (NADPH) [EC:1.8.1.2] [RN:R00858]	K00381	M00176	Assimilatory sulfate reduction, sulfate => H2S	2,0	C00283	Hydrogen sulfide	C00094	Sulfite
sulfite reductase (ferredoxin) [EC:1.8.7.1] [RN:R00859]	K00392	M00176	Assimilatory sulfate reduction, sulfate => H2S	2,1	C00283	Hydrogen sulfide	C00094	Sulfite
small subunit ribosomal protein S2e	K02981	M00177	Ribosome, eukaryotes	0,0				
small subunit ribosomal protein S3e	K02985	M00177	Ribosome, eukaryotes	0,0				
small subunit ribosomal protein S3Ae	K02984	M00177	Ribosome, eukaryotes	0,0				
small subunit ribosomal protein S4e	K02987	M00177	Ribosome, eukaryotes	0,0				
small subunit ribosomal protein S5e	K02989	M00177	Ribosome, eukaryotes	0,0				
small subunit ribosomal protein S6e	K02991	M00177	Ribosome, eukaryotes	0,0				
small subunit ribosomal protein S7e	K02993	M00177	Ribosome, eukaryotes	0,0				
small subunit ribosomal protein S8e	K02995	M00177	Ribosome, eukaryotes	0,0				
small subunit ribosomal protein S9e	K02997	M00177	Ribosome, eukaryotes	0,0				
small subunit ribosomal protein S10e	K02947	M00177	Ribosome, eukaryotes	0,0				
small subunit ribosomal protein S11e	K02949	M00177	Ribosome, eukaryotes	0,0				
small subunit ribosomal protein S12e	K02951	M00177	Ribosome, eukaryotes	0,0				
small subunit ribosomal protein S13e	K02953	M00177	Ribosome, eukaryotes	0,0				
small subunit ribosomal protein S14e	K02955	M00177	Ribosome, eukaryotes	0,0				
small subunit ribosomal protein S15e	K02958	M00177	Ribosome, eukaryotes	0,0				
small subunit ribosomal protein S15Ae	K02957	M00177	Ribosome, eukaryotes	0,0				
small subunit ribosomal protein S16e	K02960	M00177	Ribosome, eukaryotes	0,0				
small subunit ribosomal protein S17e	K02962	M00177	Ribosome, eukaryotes	0,0				
small subunit ribosomal protein S18e	K02964	M00177	Ribosome, eukaryotes	0,0				
small subunit ribosomal protein S19e	K02966	M00177	Ribosome, eukaryotes	0,0				
small subunit ribosomal protein S20e	K02969	M00177	Ribosome, eukaryotes	0,0				
small subunit ribosomal protein S21e	K02971	M00177	Ribosome, eukaryotes	0,0				
small subunit ribosomal protein S23e	K02973	M00177	Ribosome, eukaryotes	0,0				
small subunit ribosomal protein S24e	K02974	M00177	Ribosome, eukaryotes	0,0				
small subunit ribosomal protein S25e	K02975	M00177	Ribosome, eukaryotes	0,0				
small subunit ribosomal protein S26e	K02976	M00177	Ribosome, eukaryotes	0,0				
small subunit ribosomal protein S27e	K02978	M00177	Ribosome, eukaryotes	0,0				
small subunit ribosomal protein S27Ae	K02977	M00177	Ribosome, eukaryotes	0,0				
small subunit ribosomal protein S28e	K02979	M00177	Ribosome, eukaryotes	0,0				
small subunit ribosomal protein S29e	K02980	M00177	Ribosome, eukaryotes	0,0				
small subunit ribosomal protein S30e	K02983	M00177	Ribosome, eukaryotes	0,0				
small subunit ribosomal protein SAe	K02998	M00177	Ribosome, eukaryotes	0,0				
large subunit ribosomal protein L3e	K02925	M00177	Ribosome, eukaryotes	0,0				
large subunit ribosomal protein L4e	K02930	M00177	Ribosome, eukaryotes	0,0				
large subunit ribosomal protein L5e	K02932	M00177	Ribosome, eukaryotes	0,0				
large subunit ribosomal protein L6e	K02934	M00177	Ribosome, eukaryotes	0,0				
large subunit ribosomal protein L7e	K02937	M00177	Ribosome, eukaryotes	0,0				
large subunit ribosomal protein L7Ae	K02936	M00177	Ribosome, eukaryotes	0,0				
large subunit ribosomal protein L8e	K02938	M00177	Ribosome, eukaryotes	0,0				
large subunit ribosomal protein L9e	K02940	M00177	Ribosome, eukaryotes	0,0				
large subunit ribosomal protein L10e	K02866	M00177	Ribosome, eukaryotes	0,0				
large subunit ribosomal protein L10Ae	K02865	M00177	Ribosome, eukaryotes	0,0				
large subunit ribosomal protein L11e	K02868	M00177	Ribosome, eukaryotes	0,0				
large subunit ribosomal protein L12e	K02870	M00177	Ribosome, eukaryotes	0,0				
large subunit ribosomal protein L13e	K02873	M00177	Ribosome, eukaryotes	0,0				
large subunit ribosomal protein L13Ae	K02872	M00177	Ribosome, eukaryotes	0,0				
large subunit ribosomal protein L14e	K02875	M00177	Ribosome, eukaryotes	0,0				
large subunit ribosomal protein L15e	K02877	M00177	Ribosome, eukaryotes	0,0				
large subunit ribosomal protein L17e	K02880	M00177	Ribosome, eukaryotes	0,0				
large subunit ribosomal protein L18e	K02883	M00177	Ribosome, eukaryotes	0,0				
large subunit ribosomal protein L18Ae	K02882	M00177	Ribosome, eukaryotes	0,0				
large subunit ribosomal protein L19e	K02885	M00177	Ribosome, eukaryotes	0,0				
large subunit ribosomal protein L21e	K02889	M00177	Ribosome, eukaryotes	0,0				
large subunit ribosomal protein L22e	K02891	M00177	Ribosome, eukaryotes	0,0				
large subunit ribosomal protein L23e	K02894	M00177	Ribosome, eukaryotes	0,0				
large subunit ribosomal protein L23Ae	K02893	M00177	Ribosome, eukaryotes	0,0				
large subunit ribosomal protein L24e	K02896	M00177	Ribosome, eukaryotes	0,0				
large subunit ribosomal protein L26e	K02898	M00177	Ribosome, eukaryotes	0,0				
large subunit ribosomal protein L27e	K02901	M00177	Ribosome, eukaryotes	0,0				
large subunit ribosomal protein L27Ae	K02900	M00177	Ribosome, eukaryotes	0,0				
large subunit ribosomal protein L28e	K02903	M00177	Ribosome, eukaryotes	0,0				
large subunit ribosomal protein L29e	K02905	M00177	Ribosome, eukaryotes	0,0				
large subunit ribosomal protein L30e	K02908	M00177	Ribosome, eukaryotes	0,0				
large subunit ribosomal protein L31e	K02910	M00177	Ribosome, eukaryotes	0,0				
large subunit ribosomal protein L32e	K02912	M00177	Ribosome, eukaryotes	0,0				
large subunit ribosomal protein L34e	K02915	M00177	Ribosome, eukaryotes	0,0				
large subunit ribosomal protein L35e	K02918	M00177	Ribosome, eukaryotes	0,0				
large subunit ribosomal protein L35Ae	K02917	M00177	Ribosome, eukaryotes	0,0				
large subunit ribosomal protein L36e	K02920	M00177	Ribosome, eukaryotes	0,0				
large subunit ribosomal protein L37e	K02922	M00177	Ribosome, eukaryotes	0,0				
large subunit ribosomal protein L37Ae	K02921	M00177	Ribosome, eukaryotes	0,0				
large subunit ribosomal protein L38e	K02923	M00177	Ribosome, eukaryotes	0,0				
large subunit ribosomal protein L39e	K02924	M00177	Ribosome, eukaryotes	0,0				
large subunit ribosomal protein L40e	K02927	M00177	Ribosome, eukaryotes	0,0				
large subunit ribosomal protein L41e	K02928	M00177	Ribosome, eukaryotes	0,0				
large subunit ribosomal protein L44e	K02929	M00177	Ribosome, eukaryotes	0,0				
large subunit ribosomal protein LP0	K02941	M00177	Ribosome, eukaryotes	0,0				
large subunit ribosomal protein LP1	K02942	M00177	Ribosome, eukaryotes	0,0				
large subunit ribosomal protein LP2	K02943	M00177	Ribosome, eukaryotes	0,0				
small subunit ribosomal protein S10	K02946	M00178	Ribosome, bacteria	0,0				
large subunit ribosomal protein L3	K02906	M00178	Ribosome, bacteria	0,0				
large subunit ribosomal protein L4	K02926	M00178	Ribosome, bacteria	0,0				
large subunit ribosomal protein L23	K02892	M00178	Ribosome, bacteria	0,0				
large subunit ribosomal protein L2	K02886	M00178	Ribosome, bacteria	0,0				
small subunit ribosomal protein S19	K02965	M00178	Ribosome, bacteria	0,0				
large subunit ribosomal protein L22	K02890	M00178	Ribosome, bacteria	0,0				
small subunit ribosomal protein S3	K02982	M00178	Ribosome, bacteria	0,0				
large subunit ribosomal protein L16	K02878	M00178	Ribosome, bacteria	0,0				
large subunit ribosomal protein L29	K02904	M00178	Ribosome, bacteria	0,0				
small subunit ribosomal protein S17	K02961	M00178	Ribosome, bacteria	0,0				
