gene_id	gene_description	pathway	topic_ecosystem	category	subcategory	potential_amg
GH148	GH148 beta-1,3-glucanase (EC 3.2.1.-)	Glycoside Hydrolases	carbon utilization	CAZY		TRUE
GH149	GH149 beta-1,3-glucan phosphorylase (EC 2.4.1.-)	Glycoside Hydrolases	carbon utilization	CAZY		TRUE
GH14	GH14 beta-amylase (EC 3.2.1.2)	Glycoside Hydrolases	carbon utilization	CAZY	Starch Backbone Cleavage	TRUE
GH150	GH150 l-carrageenase (EC 3.2.1.-)	Glycoside Hydrolases	carbon utilization	CAZY	Sulf-Polysachharides Backbone Cleavage	TRUE
GH151	GH151 alpha-L-fucosidase (EC 3.2.1.51)	Glycoside Hydrolases	carbon utilization	CAZY	Fucose Oligo Cleavage	TRUE
GH152	GH152 beta-1,3-glucanase (EC 3.2.1.39)	Glycoside Hydrolases	carbon utilization	CAZY	Mixed-Linkage glucans Backbone Cleavage (Hemicellulose)	TRUE
GH153	GH153 poly-beta-1,6-D-glucosamine hydrolase (EC 3.2.1.-)	Glycoside Hydrolases	carbon utilization	CAZY		TRUE
GH154	GH154 beta-glucuronidase (3.2.1.31)	Glycoside Hydrolases	carbon utilization	CAZY		TRUE
GH155	GH155 Deleted family!	Glycoside Hydrolases	carbon utilization	CAZY		TRUE
GH156	GH156 exo-alpha-sialidase (EC 3.2.1.18);	Glycoside Hydrolases	carbon utilization	CAZY		TRUE
GH157	GH157 endo-beta-1,3-glucanase (EC 3.2.1.39); endo-beta-1,3-glucanase / laminarinase (EC 3.2.1.39)	Glycoside Hydrolases	carbon utilization	CAZY	Mixed-Linkage glucans Backbone Cleavage (Hemicellulose)	TRUE
GH158	GH158 endo-beta-1,3-glucanase (EC 3.2.1.39)	Glycoside Hydrolases	carbon utilization	CAZY	Mixed-Linkage glucans Backbone Cleavage (Hemicellulose)	TRUE
GH159	GH159 beta-D-galactofuranosidase (EC 3.2.1.146)	Glycoside Hydrolases	carbon utilization	CAZY		TRUE
GH15	GH15 glucoamylase (EC 3.2.1.3); glucodextranase (EC 3.2.1.70); alpha,alpha-trehalase (EC 3.2.1.28); dextran dextrinase (EC 2.4.1.2)	Glycoside Hydrolases	carbon utilization	CAZY	Starch Oligo Cleavage	TRUE
GH160	GH160 endo-beta-1,4-galactosidase (EC 3.2.1.-)	Glycoside Hydrolases	carbon utilization	CAZY		TRUE
GH161	GH161 beta-1,3-glucan phosphorylase (EC 2.4.1.-)	Glycoside Hydrolases	carbon utilization	CAZY		TRUE
GH162	GH162 endo-beta-1,2-glucanase (EC 3.2.1.71)	Glycoside Hydrolases	carbon utilization	CAZY		TRUE
GH163	GH163 endo-beta-N-acetylglucosaminidase cleaving GlcNAc-beta-1,2-Man (EC 3.2.1.-)	Glycoside Hydrolases	carbon utilization	CAZY		TRUE
GH164	GH164 beta-mannosidase (EC 3.2.1.25); beta-mannosidase (EC 3.2.1.25)	Glycoside Hydrolases	carbon utilization	CAZY		TRUE
GH165	GH165 beta-galactosidase (EC 3.2.1.23)	Glycoside Hydrolases	carbon utilization	CAZY	Beta-galactan (pectic galactan) Oligo Cleavage	TRUE
GH16	GH16 xyloglucan:xyloglucosyltransferase (EC 2.4.1.207); keratan-sulfate endo-1,4-beta-galactosidase (EC 3.2.1.103); endo-1,3-beta-glucanase / laminarinase (EC 3.2.1.39); endo-1,3(4)-beta-glucanase (EC 3.2.1.6); licheninase (EC 3.2.1.73); beta-agarase (EC 3.2.1.81); kappa;-carrageenase (EC 3.2.1.83); xyloglucanase (EC 3.2.1.151); endo-beta-1,3-galactanase (EC 3.2.1.181); [retaining] beta-porphyranase (EC 3.2.1.178); hyaluronidase (EC 3.2.1.35); endo-beta-1,4-galactosidase (EC 3.2.1.-); chitin beta-1,6-glucanosyltransferase (EC 2.4.1.-); beta-transglycosidase (EC 2.4.1.-); beta-glycosidase (EC 3.2.1.-); endo-beta-1,3-galactanase (EC 3.2.1.181)	Glycoside Hydrolases	carbon utilization	CAZY	Amorphous Cellulose Oligo Cleavage, Xyloglucan Backbone Cleavage (Hemicellulose), Mixed-Linkage glucans Backbone Cleavage (Hemicellulose), Mixed-Linkage glucans Oligo Cleavage (Hemicellulose), Sulf-Polysachharides Backbone Cleavage	TRUE
GH17	GH17 glucan endo-1,3-beta-glucosidase (EC 3.2.1.39); glucan 1,3-beta-glucosidase (EC 3.2.1.58); licheninase (EC 3.2.1.73); ABA-specific beta-glucosidase (EC 3.2.1.175); beta-1,3-glucanosyltransglycosylase (EC 2.4.1.-)	Glycoside Hydrolases	carbon utilization	CAZY	Mixed-Linkage glucans Backbone Cleavage (Hemicellulose), Mixed-Linkage glucans Oligo Cleavage (Hemicellulose)	TRUE
GH18	GH18 chitinase (EC 3.2.1.14); lysozyme (EC 3.2.1.17); endo-beta-N-acetylglucosaminidase (EC 3.2.1.96); peptidoglycan hydrolase with endo-beta-N-acetylglucosaminidase specificity (EC 3.2.1.-); Nod factor hydrolase (EC 3.2.1.-); xylanase inhibitor; concanavalin B; narbonin	Glycoside Hydrolases	carbon utilization	CAZY	Chitin Backbone Cleavage	FALSE
GH19	GH19 chitinase (EC 3.2.1.14); lysozyme (EC 3.2.1.17)	Glycoside Hydrolases	carbon utilization	CAZY	Chitin Backbone Cleavage	FALSE
GH1	GH1 beta-glucosidase (EC 3.2.1.21); beta-galactosidase (EC 3.2.1.23); beta-mannosidase (EC 3.2.1.25); beta-glucuronidase (EC 3.2.1.31); beta-xylosidase (EC 3.2.1.37); beta-D-fucosidase (EC 3.2.1.38); phlorizin hydrolase (EC 3.2.1.62); exo-beta-1,4-glucanase (EC 3.2.1.74); 6-phospho-beta-galactosidase (EC 3.2.1.85); 6-phospho-beta-glucosidase (EC 3.2.1.86); strictosidine beta-glucosidase (EC 3.2.1.105); lactase (EC 3.2.1.108); amygdalin beta-glucosidase (EC 3.2.1.117); prunasin beta-glucosidase (EC 3.2.1.118); vicianin hydrolase (EC 3.2.1.119); raucaffricine beta-glucosidase (EC 3.2.1.125); thioglucosidase (EC 3.2.1.147); beta-primeverosidase (EC 3.2.1.149); isoflavonoid 7-O-beta-apiosyl-beta-glucosidase (EC 3.2.1.161); ABA-specific beta-glucosidase (EC 3.2.1.175); DIMBOA beta-glucosidase (EC 3.2.1.182); beta-glycosidase (EC 3.2.1.-); hydroxyisourate hydrolase (EC 3.-.-.-)	Glycoside Hydrolases	carbon utilization	CAZY	Amorphous Cellulose Oligo Cleavage, Mixed-Linkage glucans Oligo Cleavage (Hemicellulose), Beta-galactan (pectic galactan) Oligo Cleavage	TRUE
GH20	GH20 beta-hexosaminidase (EC 3.2.1.52); lacto-N-biosidase (EC 3.2.1.140); beta-1,6-N-acetylglucosaminidase (EC 3.2.1.-); beta-6-SO3-N-acetylglucosaminidase (EC 3.2.1.-)	Glycoside Hydrolases	carbon utilization	CAZY	Chitin Oligo Cleavage	TRUE
GH21	GH21 Deleted family!	Glycoside Hydrolases	carbon utilization	CAZY		TRUE
GH22	GH22 lysozyme type C (EC 3.2.1.17); lysozyme type i (EC 3.2.1.17); alpha-lactalbumin	Glycoside Hydrolases	carbon utilization	CAZY		FALSE
GH23	GH23 lysozyme type G (EC 3.2.1.17); peptidoglycan lyase (EC 4.2.2.n1) also known in the literature as peptidoglycan lytic transglycosylase; chitinase (EC 3.2.1.14)	Glycoside Hydrolases	carbon utilization	CAZY	Chitin Backbone Cleavage	FALSE
GH24	GH24 lysozyme (EC 3.2.1.17)	Glycoside Hydrolases	carbon utilization	CAZY		FALSE
GH25	GH25 lysozyme (EC 3.2.1.17)	Glycoside Hydrolases	carbon utilization	CAZY		FALSE
GH26	GH26 beta-mannanase (EC 3.2.1.78); exo-beta-1,4-mannobiohydrolase (EC 3.2.1.100); beta-1,3-xylanase (EC 3.2.1.32); lichenase / endo-beta-1,3-1,4-glucanase (EC 3.2.1.73); mannobiose-producing exo-beta-mannanase (EC 3.2.1.-)	Glycoside Hydrolases	carbon utilization	CAZY	Xylan Backbone Cleavage (Hemicellulose), Beta-mannan Backbone Cleavage (Hemicellulose), Beta-mannan Oligo Cleavage (Hemicellulose)	TRUE
GH27	GH27 alpha-galactosidase (EC 3.2.1.22); alpha-N-acetylgalactosaminidase (EC 3.2.1.49); isomalto-dextranase (EC 3.2.1.94); beta-L-arabinopyranosidase (EC 3.2.1.88); galactan:galactan galactosyltransferase (EC 2.4.1.-)	Glycoside Hydrolases	carbon utilization	CAZY	Alpha-galactans Oligo Cleavage, Mucin Oligo Cleavage	TRUE
GH28	GH28 polygalacturonase (EC 3.2.1.15); alpha-L-rhamnosidase (EC 3.2.1.40); exo-polygalacturonase (EC 3.2.1.67); exo-polygalacturonosidase (EC 3.2.1.82); rhamnogalacturonase (EC 3.2.1.171); rhamnogalacturonan alpha-1,2-galacturonohydrolase (EC 3.2.1.173); endo-xylogalacturonan hydrolase (EC 3.2.1.-)	Glycoside Hydrolases	carbon utilization	CAZY	Pectin Backbone Cleavage	TRUE
GH29	GH29 alpha-L-fucosidase (EC 3.2.1.51); alpha-1,3/1,4-L-fucosidase (EC 3.2.1.111)	Glycoside Hydrolases	carbon utilization	CAZY	Fucose Oligo Cleavage	TRUE
GH2	GH2 beta-galactosidase (EC 3.2.1.23) ; beta-mannosidase (EC 3.2.1.25); beta-glucuronidase (EC 3.2.1.31); alpha-L-arabinofuranosidase (EC 3.2.1.55); mannosylglycoprotein endo-beta-mannosidase (EC 3.2.1.152); exo-beta-glucosaminidase (EC 3.2.1.165); alpha-L-arabinopyranosidase (EC 3.2.1.-); beta-galacturonidase (EC 3.2.1.-); beta-xylosidase (EC 3.2.1.37); beta-D-galactofuranosidase (EC 3.2.1.146);	Glycoside Hydrolases	carbon utilization	CAZY	Amorphous Cellulose Oligo Cleavage, Xyloglucan Oligo Cleavage (Hemicellulose), Beta-mannan Oligo Cleavage (Hemicellulose), Pectin Oligo Cleavage, Beta-galactan (pectic galactan) Oligo Cleavage, Arabinose Oligo cleavage	TRUE
GH30	GH30 endo-beta-1,4-xylanase (EC 3.2.1.8); beta-glucosidase (3.2.1.21); beta-glucuronidase (EC 3.2.1.31); beta-xylosidase (EC 3.2.1.37); beta-fucosidase (EC 3.2.1.38); glucosylceramidase (EC 3.2.1.45); beta-1,6-glucanase (EC 3.2.1.75); glucuronoarabinoxylan endo-beta-1,4-xylanase (EC 3.2.1.136); endo-beta-1,6-galactanase (EC:3.2.1.164); [reducing end] beta-xylosidase (EC 3.2.1.-)	Glycoside Hydrolases	carbon utilization	CAZY	Xylan Backbone Cleavage (Hemicellulose), Mixed-Linkage glucans Backbone Cleavage (Hemicellulose)	TRUE
GH31	GH31 alpha-glucosidase (EC 3.2.1.20); alpha-galactosidase (EC 3.2.1.22); alpha-mannosidase (EC 3.2.1.24); alpha-1,3-glucosidase (EC 3.2.1.84); sucrase-isomaltase (EC 3.2.1.48) (EC 3.2.1.10); alpha-xylosidase (EC 3.2.1.177); alpha-glucan lyase (EC 4.2.2.13); isomaltosyltransferase (EC 2.4.1.-); oligosaccharide alpha-1,4-glucosyltransferase (EC 2.4.1.161); sulfoquinovosidase (EC 3.2.1.-)	Glycoside Hydrolases	carbon utilization	CAZY	Xyloglucan Oligo Cleavage (Hemicellulose), Xylan Oligo Cleavage (Hemicellulose), Alpha-galactans Oligo Cleavage, Alpha-galactans Oligo Cleavage, Mucin Oligo Cleavage	TRUE
GH32	GH32 invertase (EC 3.2.1.26); endo-inulinase (EC 3.2.1.7); beta-2,6-fructan 6-levanbiohydrolase (EC 3.2.1.64); endo-levanase (EC 3.2.1.65); exo-inulinase (EC 3.2.1.80); fructan beta-(2,1)-fructosidase/1-exohydrolase (EC 3.2.1.153); fructan beta-(2,6)-fructosidase/6-exohydrolase (EC 3.2.1.154); sucrose:sucrose 1-fructosyltransferase (EC 2.4.1.99); fructan:fructan 1-fructosyltransferase (EC 2.4.1.100); sucrose:fructan 6-fructosyltransferase (EC 2.4.1.10); fructan:fructan 6G-fructosyltransferase (EC 2.4.1.243); levan fructosyltransferase (EC 2.4.1.-); [retaining] sucrose:sucrose 6-fructosyltransferase (6-SST) (EC 2.4.1.-); cycloinulo-oligosaccharide fructanotransferase (EC 2.4.1.-)	Glycoside Hydrolases	carbon utilization	CAZY		FALSE
GH33	GH33 sialidase or neuraminidase (EC 3.2.1.18); trans-sialidase (EC 2.4.1.-); anhydrosialidase (EC 4.2.2.15); Kdo hydrolase (EC 3.2.1.-); 2-keto-3-deoxynononic acid hydrolase / KDNase (EC 3.2.1.-)	Glycoside Hydrolases	carbon utilization	CAZY		TRUE
GH34	GH34 sialidase or neuraminidase (EC 3.2.1.18)	Glycoside Hydrolases	carbon utilization	CAZY		TRUE
GH35	GH35 beta-galactosidase (EC 3.2.1.23); exo-beta-glucosaminidase (EC 3.2.1.165); exo-beta-1,4-galactanase (EC 3.2.1.-); beta-1,3-galactosidase (EC 3.2.1.-)	Glycoside Hydrolases	carbon utilization	CAZY	Beta-galactan (pectic galactan) Oligo Cleavage	TRUE
GH36	GH36 alpha-galactosidase (EC 3.2.1.22); alpha-N-acetylgalactosaminidase (EC 3.2.1.49); stachyose synthase (EC 2.4.1.67); raffinose synthase (EC 2.4.1.82)	Glycoside Hydrolases	carbon utilization	CAZY	Alpha-galactans Oligo Cleavage, Mucin Oligo Cleavage	TRUE
GH37	GH37 alpha,alpha-trehalase (EC 3.2.1.28).	Glycoside Hydrolases	carbon utilization	CAZY		TRUE
GH38	GH38 alpha-mannosidase (EC 3.2.1.24); mannosyl-oligosaccharide alpha-1,2-mannosidase (EC 3.2.1.113); mannosyl-oligosaccharide alpha-1,3-1,6-mannosidase (EC 3.2.1.114); alpha-2-O-mannosylglycerate hydrolase (EC 3.2.1.170); mannosyl-oligosaccharide alpha-1,3-mannosidase (EC 3.2.1.-)	Glycoside Hydrolases	carbon utilization	CAZY	Alpha-mannan Oligo Cleavage (Hemicellulose)	TRUE
GH39	GH39 alpha-L-iduronidase (EC 3.2.1.76); beta-xylosidase (EC 3.2.1.37).	Glycoside Hydrolases	carbon utilization	CAZY	Xylan Oligo Cleavage (Hemicellulose)	TRUE
GH3	GH3 beta-glucosidase (EC 3.2.1.21); xylan 1,4-beta-xylosidase (EC 3.2.1.37); beta-glucosylceramidase (EC 3.2.1.45); beta-N-acetylhexosaminidase (EC 3.2.1.52); alpha-L-arabinofuranosidase (EC 3.2.1.55); glucan 1,3-beta-glucosidase (EC 3.2.1.58); glucan 1,4-beta-glucosidase (EC 3.2.1.74); isoprimeverose-producing oligoxyloglucan hydrolase (EC 3.2.1.120); coniferin beta-glucosidase (EC 3.2.1.126); exo-1,3-1,4-glucanase (EC 3.2.1.-); beta-N-acetylglucosaminide phosphorylases (EC 2.4.1.-)	Glycoside Hydrolases	carbon utilization	CAZY	Amorphous Cellulose Oligo Cleavage, Xylan Oligo Cleavage (Hemicellulose), Mixed-Linkage glucans Oligo Cleavage (Hemicellulose), Arabinan Oligo Cleavage, Chitin Oligo Cleavage	TRUE
GH40	GH40 Deleted family!	Glycoside Hydrolases	carbon utilization	CAZY		TRUE
GH41	GH41 Deleted family!	Glycoside Hydrolases	carbon utilization	CAZY		TRUE
GH42	GH42 beta-galactosidase (EC 3.2.1.23); alpha-L-arabinopyranosidase (EC 3.2.1.-)	Glycoside Hydrolases	carbon utilization	CAZY	Beta-galactan (pectic galactan) Oligo Cleavage	TRUE
GH43	GH43 beta-xylosidase (EC 3.2.1.37); alpha-L-arabinofuranosidase (EC 3.2.1.55); xylanase (EC 3.2.1.8); alpha-1,2-L-arabinofuranosidase (EC 3.2.1.-); exo-alpha-1,5-L-arabinofuranosidase (EC 3.2.1.-); [inverting] exo-alpha-1,5-L-arabinanase (EC 3.2.1.-); beta-1,3-xylosidase (EC 3.2.1.-); [inverting] exo-alpha-1,5-L-arabinanase (EC 3.2.1.-); [inverting] endo-alpha-1,5-L-arabinanase (EC 3.2.1.99); exo-beta-1,3-galactanase (EC 3.2.1.145); beta-D-galactofuranosidase (EC 3.2.1.146)	Glycoside Hydrolases	carbon utilization	CAZY	Xyloglucan Oligo Cleavage (Hemicellulose), Arabinan Backbone Cleavage, Arabinan Oligo Cleavage	TRUE
GH44	GH44 endoglucanase (EC 3.2.1.4); xyloglucanase (EC 3.2.1.151)	Glycoside Hydrolases	carbon utilization	CAZY	Amorphous Cellulose Backbone Cleavage, Xyloglucan Backbone Cleavage (Hemicellulose)	TRUE
GH45	GH45 endoglucanase (EC 3.2.1.4); xyloglucan-specific endo-beta-1,4-glucanase / endo-xyloglucanase (EC 3.2.1.151); endo-beta-1,4-mannanase (EC 3.2.1.78)	Glycoside Hydrolases	carbon utilization	CAZY	Amorphous Cellulose Backbone Cleavage, Xyloglucan Backbone Cleavage (Hemicellulose)	TRUE
GH46	GH46 chitosanase (EC 3.2.1.132)	Glycoside Hydrolases	carbon utilization	CAZY		TRUE
GH47	GH47 alpha-mannosidase (EC 3.2.1.113)	Glycoside Hydrolases	carbon utilization	CAZY	Alpha-mannan Oligo Cleavage (Hemicellulose)	TRUE
GH48	GH48 reducing end-acting cellobiohydrolase (EC 3.2.1.176); endo-beta-1,4-glucanase (EC 3.2.1.4); chitinase (EC 3.2.1.14)	Glycoside Hydrolases	carbon utilization	CAZY	Crystalline Cellulose Backbone Cleavage, Xyloglucan Backbone Cleavage (Hemicellulose)	TRUE
GH49	GH49 dextranase (EC 3.2.1.11); isopullulanase (EC 3.2.1.57); dextran 1,6-alpha-isomaltotriosidase (EC 3.2.1.95); sulfated arabinan endo-1,4-beta-L-arabinanase (EC 3.2.1.-)	Glycoside Hydrolases	carbon utilization	CAZY	Arabinan Backbone Cleavage	TRUE
GH4	GH4 maltose-6-phosphate glucosidase (EC 3.2.1.122); alpha-glucosidase (EC 3.2.1.20); alpha-galactosidase (EC 3.2.1.22); 6-phospho-beta-glucosidase (EC 3.2.1.86); alpha-glucuronidase (EC 3.2.1.139); alpha-galacturonase (EC 3.2.1.67); palatinase (EC 3.2.1.-)	Glycoside Hydrolases	carbon utilization	CAZY	Pectin Oligo Cleavage, Alpha-galactans Oligo Cleavage	TRUE
GH50	GH50 beta-agarase (EC 3.2.1.81).	Glycoside Hydrolases	carbon utilization	CAZY		TRUE
GH51	GH51 endoglucanase (EC 3.2.1.4); endo-beta-1,4-xylanase (EC 3.2.1.8); beta-xylosidase (EC 3.2.1.37); alpha-L-arabinofuranosidase (EC 3.2.1.55); lichenase / endo-beta-1,3-1,4-glucanase (EC 3.2.1.73)	Glycoside Hydrolases	carbon utilization	CAZY	Arabinan Oligo Cleavage	TRUE
GH52	GH52 beta-xylosidase (EC 3.2.1.37).	Glycoside Hydrolases	carbon utilization	CAZY	Xylan Oligo Cleavage (Hemicellulose)	TRUE
GH53	GH53 endo-beta-1,4-galactanase (EC 3.2.1.89).	Glycoside Hydrolases	carbon utilization	CAZY	Beta-galactan (pectic galactan) Backbone Cleavage	TRUE
GH54	GH54 alpha-L-arabinofuranosidase (EC 3.2.1.55); beta-xylosidase (EC 3.2.1.37).	Glycoside Hydrolases	carbon utilization	CAZY	Arabinan Oligo Cleavage	TRUE
GH55	GH55 exo-beta-1,3-glucanase (EC 3.2.1.58); endo-beta-1,3-glucanase (EC 3.2.1.39)	Glycoside Hydrolases	carbon utilization	CAZY	Mixed-Linkage glucans Backbone Cleavage (Hemicellulose), Mixed-Linkage glucans Oligo Cleavage (Hemicellulose)	TRUE
GH56	GH56 hyaluronidase (EC 3.2.1.35); chondroitin hydrolase (EC 3.2.1.-)	Glycoside Hydrolases	carbon utilization	CAZY	Sulf-Polysachharides Backbone Cleavage	TRUE
GH57	GH57 alpha-amylase (EC 3.2.1.1); alpha-galactosidase (EC 3.2.1.22); amylopullulanase (EC 3.2.1.41); cyclomaltodextrinase (EC 3.2.1.54); branching enzyme (EC 2.4.1.18); 4-alpha-glucanotransferase (EC 2.4.1.25)	Glycoside Hydrolases	carbon utilization	CAZY	Starch Backbone Cleavage	TRUE
GH58	GH58 endo-N-acetylneuraminidase or endo-sialidase (EC 3.2.1.129)	Glycoside Hydrolases	carbon utilization	CAZY		FALSE
GH59	GH59 beta-galactosidase (EC 3.2.1.23); galactocerebrosidase (EC 3.2.1.46)	Glycoside Hydrolases	carbon utilization	CAZY	Beta-galactan (pectic galactan) Oligo Cleavage	TRUE
GH5	GH5 endo-beta-1,4-glucanase / cellulase (EC 3.2.1.4); endo-beta-1,4-xylanase (EC 3.2.1.8); beta-glucosidase (EC 3.2.1.21); beta-mannosidase (EC 3.2.1.25); beta-glucosylceramidase (EC 3.2.1.45); glucan beta-1,3-glucosidase (EC 3.2.1.58); licheninase (EC 3.2.1.73); exo-beta-1,4-glucanase / cellodextrinase (EC 3.2.1.74); glucan endo-1,6-beta-glucosidase (EC 3.2.1.75); mannan endo-beta-1,4-mannosidase (EC 3.2.1.78); cellulose beta-1,4-cellobiosidase (EC 3.2.1.91); steryl beta-glucosidase (EC 3.2.1.104); endoglycoceramidase (EC 3.2.1.123); chitosanase (EC 3.2.1.132); beta-primeverosidase (EC 3.2.1.149); xyloglucan-specific endo-beta-1,4-glucanase (EC 3.2.1.151); endo-beta-1,6-galactanase (EC 3.2.1.164); hesperidin 6-O-alpha-L-rhamnosyl-beta-glucosidase (EC 3.2.1.168); beta-1,3-mannanase (EC 3.2.1.-); arabinoxylan-specific endo-beta-1,4-xylanase (EC 3.2.1.-); mannan transglycosylase (EC 2.4.1.-); lichenase / endo-beta-1,3-1,4-glucanase (EC 3.2.1.73); beta-glycosidase (EC 3.2.1.-); endo-beta-1,3-glucanase / laminarinase (EC 3.2.1.39); beta-N-acetylhexosaminidase (EC 3.2.1.52); chitosanase (EC 3.2.1.132); beta-D-galactofuranosidase (EC 3.2.1.146);	Glycoside Hydrolases	carbon utilization	CAZY	Amorphous Cellulose Backbone Cleavage, Amorphous Cellulose Oligo Cleavage, Xyloglucan Backbone Cleavage (Hemicellulose), Xylan Backbone Cleavage (Hemicellulose), Beta-mannan Backbone Cleavage (Hemicellulose), Mixed-Linkage glucans Backbone Cleavage (Hemicellulose), Chitin Oligo Cleavage	TRUE
GH60	GH60 Deleted family!	Glycoside Hydrolases	carbon utilization	CAZY		TRUE
GH61	GH61 Copper-dependent lytic polysaccharide monooxygenases now reclassified in family AA9	Glycoside Hydrolases	carbon utilization	CAZY		TRUE
GH62	GH62 alpha-L-arabinofuranosidase (EC 3.2.1.55)	Glycoside Hydrolases	carbon utilization	CAZY	Arabinan Oligo Cleavage	TRUE
GH63	GH63 processing alpha-glucosidase (EC 3.2.1.106); alpha-1,3-glucosidase (EC 3.2.1.84); alpha-glucosidase (EC 3.2.1.20); mannosylglycerate alpha-mannosidase / mannosylglycerate hydrolase (EC 3.2.1.170); glucosylglycerate hydrolase (EC 3.2.1.208)	Glycoside Hydrolases	carbon utilization	CAZY	Alpha-mannan Oligo Cleavage (Hemicellulose)	TRUE
